"","cutoff_index","TP_ALL"
"2548",106417990,3979
"2549",106265770,3978
"2550",106113180,3977
"2551",106086940,3977
"2552",105926230,3976
"2553",105684984,3975
"2554",105209060,3974
"2555",105111840,3973
"2556",105064504,3973
"2557",105016664,3972
"2558",104237250,3971
"2559",104137090,3970
"2560",103690730,3970
"2561",103599704,3969
"2562",102831650,3968
"2563",102761100,3967
"2564",102649120,3967
"2565",102409660,3966
"2566",102343400,3965
"2567",102227110,3964
"2568",101922504,3963
"2569",101675624,3962
"2570",101657704,3961
"2571",101584830,3960
"2572",101326550,3959
"2573",101226180,3958
"2574",101212260,3957
"2575",101157210,3956
"2576",100978620,3956
"2577",100589950,3955
"2578",100389520,3954
"2579",100357336,3953
"2580",100135656,3952
"2581",99872690,3951
"2582",99837510,3950
"2583",99731190,3949
"2584",99578010,3949
"2585",99517240,3948
"2586",99322990,3947
"2587",99229010,3946
"2588",98928230,3945
"2589",98581010,3944
"2590",98525800,3944
"2591",98153580,3943
"2592",97942800,3942
"2593",97788000,3941
"2594",97777770,3940
"2595",97369050,3939
"2596",96498890,3938
"2597",96169780,3937
"2598",96062940,3936
"2599",95871944,3935
"2600",95586410,3934
"2601",95406720,3933
"2602",95394020,3932
"2603",95357304,3932
