"","cutoff_index","FP_ALL"
"617",0.9999,946
"618",0.9999,946
"619",0.9999,946
"620",0.9999,946
"621",0.9999,946
"622",0.9999,946
"623",0.9999,946
"624",0.9999,946
"625",0.9999,946
"626",0.9999,946
"627",0.9999,946
"628",0.9999,946
"629",0.9999,946
"630",0.9999,946
"631",0.9999,946
"632",0.9999,946
"633",0.9999,946
"634",0.9999,946
"635",0.9999,946
"636",0.9999,946
"637",0.9999,946
"638",0.9999,946
"639",0.9999,946
"640",0.9999,946
"641",0.9999,946
"642",0.9999,946
"643",0.9999,946
"644",0.9999,946
"645",0.9999,946
"646",0.9999,946
"647",0.9999,946
"648",0.9999,946
"649",0.9999,946
"650",0.9999,946
"651",0.9999,946
"652",0.9999,946
"653",0.9999,946
"654",0.9999,946
"655",0.9999,946
"656",0.9999,946
"657",0.9999,946
"658",0.9999,946
"659",0.9999,946
"660",0.9999,946
"661",0.9999,946
"662",0.9999,946
"663",0.9999,946
"664",0.9999,946
"665",0.9999,946
"666",0.9999,946
"667",0.9999,946
"668",0.9999,946
"669",0.9999,946
"670",0.9999,946
"671",0.9999,946
"672",0.9999,946
"673",0.9999,946
"674",0.9999,946
"675",0.9999,946
"676",0.9999,946
"677",0.9999,946
"678",0.9999,946
"679",0.9999,946
"680",0.9999,946
"681",0.9999,946
"682",0.9999,946
"683",0.9999,946
"684",0.9999,946
"685",0.9999,946
"686",0.9999,946
"687",0.9999,946
"688",0.9999,946
"689",0.9999,946
"690",0.9999,946
"691",0.9999,946
"692",0.9999,946
"693",0.9999,946
"694",0.9999,946
"695",0.9999,946
"696",0.9999,946
"697",0.9999,946
"698",0.9999,946
"699",0.9999,946
"700",0.9999,946
"701",0.9999,946
"702",0.9999,946
"703",0.9999,946
"704",0.9999,946
"705",0.9999,946
"706",0.9999,946
"707",0.9999,946
"708",0.9999,946
"709",0.9999,946
"710",0.9999,946
"711",0.9999,946
"712",0.9999,946
"713",0.9999,946
"714",0.9999,946
"715",0.9999,946
"716",0.9999,946
"717",0.9999,946
"718",0.9999,946
"719",0.9999,946
"720",0.9999,946
"721",0.9999,946
"722",0.9999,946
"723",0.9999,946
"724",0.9999,946
"725",0.9999,946
"726",0.9999,946
"727",0.9999,946
"728",0.9999,946
"729",0.9999,946
"730",0.9999,946
"731",0.9999,946
"732",0.9999,946
"733",0.9999,946
"734",0.9999,946
"735",0.9999,946
"736",0.9999,946
"737",0.9999,946
"738",0.9999,946
"739",0.9999,946
"740",0.9999,946
"741",0.9999,946
"742",0.9999,946
"743",0.9999,946
"744",0.9999,946
"745",0.9999,946
"746",0.9999,946
"747",0.9999,946
"748",0.9999,946
"749",0.9999,946
"750",0.9999,946
"751",0.9999,946
"752",0.9999,946
"753",0.9999,946
"754",0.9999,946
"755",0.9999,946
"756",0.9999,946
"757",0.9999,946
"758",0.9999,946
"759",0.9999,946
"760",0.9999,946
"761",0.9999,946
"762",0.9999,946
"763",0.9999,946
"764",0.9999,946
"765",0.9999,946
"766",0.9999,946
"767",0.9999,946
"768",0.9999,946
"769",0.9999,946
"770",0.9999,946
"771",0.9999,946
"772",0.9999,946
"773",0.9999,946
"774",0.9999,946
"775",0.9999,946
"776",0.9999,946
"777",0.9999,946
"778",0.9999,946
"779",0.9999,946
"780",0.9999,946
"781",0.9999,946
"782",0.9999,946
"783",0.9999,946
"784",0.9999,946
"785",0.9999,946
"786",0.9999,946
"787",0.9999,946
"788",0.9999,946
"789",0.9999,946
"790",0.9999,946
"791",0.9999,946
"792",0.9999,946
"793",0.9999,946
"794",0.9999,946
"795",0.9999,946
"796",0.9999,946
"797",0.9999,946
"798",0.9999,946
"799",0.9999,946
"800",0.9999,946
"801",0.9999,946
"802",0.9999,946
"803",0.9999,946
"804",0.9999,946
"805",0.9999,946
"806",0.9999,946
"807",0.9999,946
"808",0.9999,946
"809",0.9999,946
"810",0.9999,946
"811",0.9999,946
"812",0.9999,946
"813",0.9999,946
"814",0.9999,946
"815",0.9999,946
"816",0.9999,946
"817",0.9999,946
"818",0.9999,946
"819",0.9999,946
"820",0.9999,946
"821",0.9999,946
"822",0.9999,946
"823",0.9999,946
"824",0.9999,946
"825",0.9999,946
"826",0.9999,946
"827",0.9999,946
"828",0.9999,946
"829",0.9999,946
"830",0.9999,946
"831",0.9999,946
"832",0.9999,946
"833",0.9999,946
"834",0.9999,946
"835",0.9999,946
"836",0.9999,946
"837",0.9999,946
"838",0.9999,946
"839",0.9999,946
"840",0.9999,946
"841",0.9999,946
"842",0.9999,946
"843",0.9999,946
"844",0.9999,946
"845",0.9999,946
"846",0.9999,946
"847",0.9999,946
"848",0.9999,946
"849",0.9999,946
"850",0.9999,946
"851",0.9999,946
"852",0.9999,946
"853",0.9999,946
"854",0.9999,946
"855",0.9999,946
"856",0.9999,946
"857",0.9999,946
"858",0.9999,946
"859",0.9999,946
"860",0.9999,946
"861",0.9999,946
"862",0.9999,946
"863",0.9999,946
"864",0.9999,946
"865",0.9999,946
"866",0.9999,946
"867",0.9999,946
"868",0.9999,946
"869",0.9999,946
"870",0.9999,946
"871",0.9999,946
"872",0.9999,946
"873",0.9999,946
"874",0.9999,946
"875",0.9999,946
"876",0.9999,946
"877",0.9999,946
"878",0.9999,946
"879",0.9999,946
"880",0.9999,946
"881",0.9999,946
"882",0.9999,946
"883",0.9999,946
"884",0.9999,946
"885",0.9999,946
"886",0.9999,946
"887",0.9999,946
"888",0.9999,946
"889",0.9999,946
"890",0.9999,946
"891",0.9999,946
"892",0.9999,946
"893",0.9999,946
"894",0.9999,946
"895",0.9999,946
"896",0.9999,946
"897",0.9999,946
"898",0.9999,946
"899",0.9999,946
"900",0.9999,946
"901",0.9999,946
"902",0.9999,946
"903",0.9999,946
"904",0.9999,946
"905",0.9999,946
"906",0.9999,946
"907",0.9999,946
"908",0.9999,946
"909",0.9999,946
"910",0.9999,946
"911",0.9999,946
"912",0.9999,946
"913",0.9999,946
"914",0.9999,946
"915",0.9999,946
"916",0.9999,946
"917",0.9999,946
"918",0.9999,946
"919",0.9999,946
"920",0.9999,946
"921",0.9999,946
"922",0.9999,946
"923",0.9999,946
"924",0.9999,946
"925",0.9999,946
"926",0.9999,946
"927",0.9999,946
"928",0.9999,946
"929",0.9999,946
"930",0.9999,946
"931",0.9999,946
"932",0.9999,946
"933",0.9999,946
"934",0.9999,946
"935",0.9999,946
"936",0.9999,946
"937",0.9999,946
"938",0.9999,946
"939",0.9999,946
"940",0.9999,946
"941",0.9999,946
"942",0.9999,946
"943",0.9999,946
"944",0.9999,946
"945",0.9999,946
"946",0.9999,946
"947",0.9999,946
"948",0.9999,946
"949",0.9999,946
"950",0.9999,946
"951",0.9999,946
"952",0.9999,946
"953",0.9999,946
"954",0.9999,946
"955",0.9999,946
"956",0.9999,946
"957",0.9999,946
"958",0.9999,946
"959",0.9999,946
"960",0.9999,946
"961",0.9999,946
"962",0.9999,946
"963",0.9999,946
"964",0.9999,946
"965",0.9999,946
"966",0.9999,946
"967",0.9999,946
"968",0.9999,946
"969",0.9999,946
"970",0.9999,946
"971",0.9999,946
"972",0.9999,946
"973",0.9999,946
"974",0.9999,946
"975",0.9999,946
"976",0.9999,946
"977",0.9999,946
"978",0.9999,946
"979",0.9999,946
"980",0.9999,946
"981",0.9999,946
"982",0.9999,946
"983",0.9999,946
"984",0.9999,946
"985",0.9999,946
"986",0.9999,946
"987",0.9999,946
"988",0.9999,946
"989",0.9999,946
"990",0.9999,946
"991",0.9999,946
"992",0.9999,946
"993",0.9999,946
"994",0.9999,946
"995",0.9999,946
"996",0.9999,946
"997",0.9999,946
"998",0.9999,946
"999",0.9999,946
"1000",0.9999,946
"1001",0.9999,946
"1002",0.9999,946
"1003",0.9999,946
"1004",0.9999,946
"1005",0.9999,946
"1006",0.9999,946
"1007",0.9999,946
"1008",0.9999,946
"1009",0.9999,946
"1010",0.9999,946
"1011",0.9999,946
"1012",0.9999,946
"1013",0.9999,946
"1014",0.9999,946
"1015",0.9999,946
"1016",0.9999,946
"1017",0.9999,946
"1018",0.9999,946
"1019",0.9999,946
"1020",0.9999,946
"1021",0.9999,946
"1022",0.9999,946
"1023",0.9999,946
"1024",0.9999,946
"1025",0.9999,946
"1026",0.9999,946
"1027",0.9999,946
"1028",0.9999,946
"1029",0.9999,946
"1030",0.9999,946
"1031",0.9999,946
"1032",0.9999,946
"1033",0.9999,946
"1034",0.9999,946
"1035",0.9999,946
"1036",0.9999,946
"1037",0.9999,946
"1038",0.9999,946
"1039",0.9999,946
"1040",0.9999,946
"1041",0.9999,946
"1042",0.9999,946
"1043",0.9999,946
"1044",0.9999,946
"1045",0.9999,946
"1046",0.9999,946
"1047",0.9999,946
"1048",0.9999,946
"1049",0.9999,946
"1050",0.9999,946
"1051",0.9999,946
"1052",0.9999,946
"1053",0.9999,946
"1054",0.9999,946
"1055",0.9999,946
"1056",0.9999,946
"1057",0.9999,946
"1058",0.9999,946
"1059",0.9999,946
"1060",0.9999,946
"1061",0.9999,946
"1062",0.9999,946
"1063",0.9999,946
"1064",0.9999,946
"1065",0.9999,946
"1066",0.9999,946
"1067",0.9999,946
"1068",0.9999,946
"1069",0.9999,946
"1070",0.9999,946
"1071",0.9999,946
"1072",0.9999,946
"1073",0.9999,946
"1074",0.9999,946
"1075",0.9999,946
"1076",0.9999,946
"1077",0.9999,946
"1078",0.9999,946
"1079",0.9999,946
"1080",0.9999,946
"1081",0.9999,946
"1082",0.9999,946
"1083",0.9999,946
"1084",0.9999,946
"1085",0.9999,946
"1086",0.9999,946
"1087",0.9999,946
"1088",0.9999,946
"1089",0.9999,946
"1090",0.9999,946
"1091",0.9999,946
"1092",0.9999,946
"1093",0.9999,946
"1094",0.9999,946
"1095",0.9999,946
"1096",0.9999,946
"1097",0.9999,946
"1098",0.9999,946
"1099",0.9999,946
"1100",0.9999,946
"1101",0.9999,946
"1102",0.9999,946
"1103",0.9999,946
"1104",0.9999,946
"1105",0.9999,946
"1106",0.9999,946
"1107",0.9999,946
"1108",0.9999,946
"1109",0.9999,946
"1110",0.9999,946
"1111",0.9999,946
"1112",0.9999,946
"1113",0.9999,946
"1114",0.9999,946
"1115",0.9999,946
"1116",0.9999,946
"1117",0.9999,946
"1118",0.9999,946
"1119",0.9999,946
"1120",0.9999,946
"1121",0.9999,946
"1122",0.9999,946
"1123",0.9999,946
"1124",0.9999,946
"1125",0.9999,946
"1126",0.9999,946
"1127",0.9999,946
"1128",0.9999,946
"1129",0.9999,946
"1130",0.9999,946
"1131",0.9999,946
"1132",0.9999,946
"1133",0.9999,946
"1134",0.9999,946
"1135",0.9999,946
"1136",0.9999,946
"1137",0.9999,946
"1138",0.9999,946
"1139",0.9999,946
"1140",0.9999,946
"1141",0.9999,946
"1142",0.9999,946
"1143",0.9999,946
"1144",0.9999,946
"1145",0.9999,946
"1146",0.9999,946
"1147",0.9999,946
"1148",0.9999,946
"1149",0.9999,946
"1150",0.9999,946
"1151",0.9999,946
"1152",0.9999,946
"1153",0.9999,946
"1154",0.9999,946
"1155",0.9999,946
"1156",0.9999,946
"1157",0.9999,946
"1158",0.9999,946
"1159",0.9999,946
"1160",0.9999,946
"1161",0.9999,946
"1162",0.9999,946
"1163",0.9999,946
"1164",0.9999,946
"1165",0.9999,946
"1166",0.9999,946
"1167",0.9999,946
"1168",0.9999,946
"1169",0.9999,946
"1170",0.9999,946
"1171",0.9999,946
"1172",0.9999,946
"1173",0.9999,946
"1174",0.9999,946
"1175",0.9999,946
"1176",0.9999,946
"1177",0.9999,946
"1178",0.9999,946
"1179",0.9999,946
"1180",0.9999,946
"1181",0.9999,946
"1182",0.9999,946
"1183",0.9999,946
"1184",0.9999,946
"1185",0.9999,946
"1186",0.9999,946
"1187",0.9999,946
"1188",0.9999,946
"1189",0.9999,946
"1190",0.9999,946
"1191",0.9999,946
"1192",0.9999,946
"1193",0.9999,946
"1194",0.9999,946
"1195",0.9999,946
"1196",0.9999,946
"1197",0.9999,946
"1198",0.9999,946
"1199",0.9999,946
"1200",0.9999,946
"1201",0.9999,946
"1202",0.9999,946
"1203",0.9999,946
"1204",0.9999,946
"1205",0.9999,946
"1206",0.9999,946
"1207",0.9999,946
"1208",0.9999,946
"1209",0.9999,946
"1210",0.9999,946
"1211",0.9999,946
"1212",0.9999,946
"1213",0.9999,946
"1214",0.9999,946
"1215",0.9999,946
"1216",0.9999,946
"1217",0.9999,946
"1218",0.9999,946
"1219",0.9999,946
"1220",0.9999,946
"1221",0.9999,946
"1222",0.9999,946
"1223",0.9999,946
"1224",0.9999,946
"1225",0.9999,946
"1226",0.9999,946
"1227",0.9999,946
"1228",0.9999,946
"1229",0.9999,946
"1230",0.9999,946
"1231",0.9999,946
"1232",0.9999,946
"1233",0.9999,946
"1234",0.9999,946
"1235",0.9999,946
"1236",0.9999,946
"1237",0.9999,946
"1238",0.9999,946
"1239",0.9999,946
"1240",0.9999,946
"1241",0.9999,946
"1242",0.9999,946
"1243",0.9999,946
"1244",0.9999,946
"1245",0.9999,946
"1246",0.9999,946
"1247",0.9999,946
"1248",0.9999,946
"1249",0.9999,946
"1250",0.9999,946
"1251",0.9999,946
"1252",0.9999,946
"1253",0.9999,946
"1254",0.9999,946
"1255",0.9999,946
"1256",0.9999,946
"1257",0.9999,946
"1258",0.9999,946
"1259",0.9999,946
"1260",0.9999,946
"1261",0.9999,946
"1262",0.9999,946
"1263",0.9999,946
"1264",0.9999,946
"1265",0.9999,946
"1266",0.9999,946
"1267",0.9999,946
"1268",0.9999,946
"1269",0.9999,946
"1270",0.9999,946
"1271",0.9999,946
"1272",0.9999,946
"1273",0.9999,946
"1274",0.9999,946
"1275",0.9999,946
"1276",0.9999,946
"1277",0.9999,946
"1278",0.9999,946
"1279",0.9999,946
"1280",0.9999,946
"1281",0.9999,946
"1282",0.9999,946
"1283",0.9999,946
"1284",0.9999,946
"1285",0.9999,946
"1286",0.9999,946
"1287",0.9999,946
"1288",0.9999,946
"1289",0.9999,946
"1290",0.9999,946
"1291",0.9999,946
"1292",0.9999,946
"1293",0.9999,946
"1294",0.9999,946
"1295",0.9999,946
"1296",0.9999,946
"1297",0.9999,946
"1298",0.9999,946
"1299",0.9999,946
"1300",0.9999,946
"1301",0.9999,946
"1302",0.9999,946
"1303",0.9999,946
"1304",0.9999,946
"1305",0.9999,946
"1306",0.9999,946
"1307",0.9999,946
"1308",0.9999,946
"1309",0.9999,946
"1310",0.9999,946
"1311",0.9999,946
"1312",0.9999,946
"1313",0.9999,946
"1314",0.9999,946
"1315",0.9999,946
"1316",0.9999,946
"1317",0.9999,946
"1318",0.9999,946
"1319",0.9999,946
"1320",0.9999,946
"1321",0.9999,946
"1322",0.9999,946
"1323",0.9999,946
"1324",0.9999,946
"1325",0.9999,946
"1326",0.9999,946
"1327",0.9999,946
"1328",0.9999,946
"1329",0.9999,946
"1330",0.9999,946
"1331",0.9999,946
"1332",0.9999,946
"1333",0.9999,946
"1334",0.9999,946
"1335",0.9999,946
"1336",0.9999,946
"1337",0.9999,946
"1338",0.9999,946
"1339",0.9999,946
"1340",0.9999,946
"1341",0.9999,946
"1342",0.9999,946
"1343",0.9999,946
"1344",0.9999,946
"1345",0.9999,946
"1346",0.9999,946
"1347",0.9999,946
"1348",0.9999,946
"1349",0.9999,946
"1350",0.9999,946
